location_id,display_name,url,cover_image,reviews_count,tags_desc,address,review_rating,feature_reviews
26,钟鼓楼,https://www.tripadvisor.cn/Attraction_Review-g294212-d311519-Reviews-Bell_and_Drum_Towers-Beijing.html,https://dimg04.c-ctrip.com/images/02Y3t120009bg94et89F3_R_1080_808_Q90.jpg,896,"观景台,纪念碑与雕像,景点与地标,古迹",100006 中国 北京市 东城区地安门外大街,4.0,"['北面的鐘樓和南面的鼓樓，聯票30，但整體看下來真的不值。\r\n\r\n首先說北面的鐘樓，除了爬上爬下很陡的階梯，看到個古代最大的鈡外，真的也沒啥看頭了，小小的一塊露臺，保安比游客人數還多。\r\n\r\n再説南面的鼓樓，爬上爬下需要經過更加陡峭的階梯，上去了倒是可以在平臺遙望故宮以及白塔，但是距離還是有點遠的，如果天氣不好的話，基本上拍不出什麽效果。鼓樓上倒是有一些元明清三朝相關文化的介紹，特定時刻還有擊鼓表演，然而我去的時間不對，也沒看到，可能這30塊的門票，更多的是用來看擊鼓表演的吧。', '建議您購買鐘鼓樓組合門票30元。單個鐘樓15元;鼓樓20元。注意鼓樓要爬69級台階，鐘樓要爬75級台階。鐘樓上的大鐘被認為是古代鍾中的王者，是最大/最重的古代鍾。在鼓樓，我很失望我只能從陽台看到城市南側的地平線，因為其他部分都是封閉的大門。兩個塔的歷史都有簡短的英語解釋。建議您選擇参觀鼓樓的時間:09：30、10：30、11：30、13：30、14：30、15：30、16：30。']"
27,厦门菽庄花园,https://www.tripadvisor.cn/Attraction_Review-g297407-d2050819-Reviews-Xiamen_Shuzhuang_Garden-Xiamen_Fujian.html,https://dimg04.c-ctrip.com/images/02Y5m120009f5e0os415D_R_1080_808_Q90.jpg,260,花园,361001 福建省 厦门市 思明区鼓浪屿岛南,4.5,"['在鼓浪屿西南角，属于鼓浪屿付费景点中稍微好一点的，门票30好像，记不大清了。比日光岩门票便宜，临海而建，有个钢琴博物馆，属于来都来了大多都会去的景点。', '在鼓浪嶼西南角，屬於鼓浪嶼付費景點中稍微好一點的，門票30好像，記不大清了。比日光岩門票便宜，臨海而建，有個鋼琴博物館，屬於來都來了大多都會去的景點。', '庄园主人应当是喜爱孩子的人，从充满童趣的十二生肖假山迷宫中就可看出。花园另一端连着海边的观景亭，可远眺厦门本岛。']"
28,东川红土地,https://www.tripadvisor.cn/Attraction_Review-g298558-d1801008-Reviews-Dongchuan_Red_Land-Kunming_Yunnan.html,https://dimg04.c-ctrip.com/images/02Y1u120009f1zab6AD9D_R_1080_808_Q90.jpg,166,"自然与野生动物区,地质景观",654109 云南省 昆明市 东川区花石头村,4.5,"['🟢推荐理由：\n元阳的红土地，据说是上帝的眼影盘\n这次是冬天的时候来的，植被相对来说比较少，看到的主要是一些秋冬的风光🌺🌄\n这边的地貌真的很特别，据说在一万年前这里都是海洋，在土地里还可以看到一些鹅暖石镶嵌在红色的土地中，真的很特别🧊🥳🥳\n红土地其实是一种地貌的名字，我们到了这边之后就一路上走走停停，最后到达了最知名的景观台🧚🧚\n\n🟢特色体验：\n可以在田野间散步，感受自然风光🦚🦚\n\n🟢tips：\n秋冬的时候来这边风比较大，注意做好防风\n这边可以吃饭的地方不是很多，建议可以自带一些干粮🌲🌲🌳☘️🌵🌝\n\n🟢交通：\n我们是包车过来的，从昆明出发大概两个小时左右🌖🌖🌾', '城市承载着的是一个人的梦想，最开始打拼的地方，有些人一走进社会就背起行囊冲向北上广深，希望能在一线城市中找到一个安身立命的地方，却满腔热血终究还是顶不过现实，旅行就成为了最后一剂可以抚慰心灵的良药，让人得以片刻逃避，让自己在独处中与自己进行一次最为深刻的兑换，在山间与自然对话在林间去感受生命的气息或许这才是旅行最大的意义。\r\n这次旅行的目的地是昆明的东川红土地景区，从到目的地开始给人的一种震撼就难以言语，不过这个景区以休闲和摄影为主，并没有太多的项目供大家旅行，所以这次的旅行偏向是以散心或者是看风景为主。离市区并不是很远，整个行程都在昆明的东川红土地景区，丽江古城离昆明东川红土地景区距离并不是很远，我们选择下午出发晚上的时候在昆明住一个晚上，第二天从昆明市区到东川红土地景区。\r\n第二天早上快八点多的时候就到了景区这边，一开始觉得这里应该是人山人海，锣鼓喧天至少也得鞭炮齐鸣，可到这里的时候才发现这个景区并没有太多的游客在这边，除了我们还有零零散散的几个游客，不过人少的地方有时候才具有真魅力，毕竟我想拍的时候都能拍出单人照而不是“全家福”，也算是我这种喜欢清静的旅客的一种享受。\r\n踏进景区就感受到了红土地不一样的感觉，脚踩的土地有点松软，却富有生命的气息在这土地中迸发出来，小小的土地对我们来说可能不算什么，却对于当地人来说是一个赖以生存的东西，每一块土地都是他们用心去培养才能在这土地上结出累累硕果，虽然游客不是很多，而土地中很多人在这边劳作，辛勤耕耘。\r\n东川红土地景区就像是被上帝打翻的调色板一样洒落在这片土地上，跟之前的梯田一样来到这里主要是为了拍照，去感受这光影最美的结合，而且比梯田更加的直观和富有震撼力，放眼望去四野皆是紫红、暗红的土地，仿佛将我们环绕在了这里，当地的导游说如果是下雨天的话能在天空中看见云海，而我们没有看见算是一个比较大的损失。\r\n拍了很多照片都觉得并不是那么满意，因为拍摄技术不行一直没有去购买单反只能用手机去拍照总觉得缺少了一点说不出来的感觉，来之前看了不少攻略，说这里的老人是红土地上面的“明星”基本每个旅客都会跟他们进行合影，跟风的我们也进行了合照，老人旁边有一只羊，我们一直摸它也没有太多的抵触和乖又有点可爱，老人们还一直跟我们聊天，关于这里的问题基本上有问必答，十分的和蔼。\r\n这里还有又有棵千年龙树，拍出来的效果很不错，有点像龙猫电影里的树，不过最好看的时候还是落日的时候，慢慢的太阳缓缓落下看着天空中晚霞和红土地融为一体，也是光影最美的结合，不少人拿着单反就在等待这个时刻的到来。', '天然的彩色自然环境，如同是上帝打翻了手中的调色板一般鲜艳。村头有一个近乎职业模特风格的老汉，带着一条大狗，给游客们当摄影的模特。']"
29,长隆水上乐园,https://www.tripadvisor.cn/Attraction_Review-g298555-d1141961-Reviews-Chimelong_Water_Park-Guangzhou_Guangdong.html,https://dimg04.c-ctrip.com/images/02Y14120008oj94fj70A4_R_1080_808_Q90.jpg,404,水上乐园,511468 广东省 广州市 番禺区迎宾路,4.5,"['氛围让人兴奋，就是在水里戏水时，口哨声此时彼伏，稍微在泡池与孩子浮潜互动都哨声四起，那样不可以这样不行，没有游玩的乐趣了再继续下去。', '他们说如果你的体重超过 90 公斤或身高超过 1.90，“一些”景点不适合你，但他们应该说“大多数”，而不是说“一些”，因为如果你超过 100 公斤，你只会能够骑2或3个景点。', '离地铁站比较远。停车场也是，要走一走。记得带拖鞋和毛巾，泳镜可以不用，都是玩的，不大需要游泳…项目看起来很刺激！玩起来很爽']"
30,国际金融中心一期,https://www.tripadvisor.cn/Attraction_Review-g294217-d593151-Reviews-International_Finance_Centre-Hong_Kong.html,https://dimg04.c-ctrip.com/images/02Y1l120009f4xads4E16_R_1080_808_Q90.jpg,219,建筑,香港 港景街1号,4.0,"['由于是一栋400多米高的高层建筑，在对岸的九龙中显得格外引人注目。由于该地点是世界领先的金融中心之一，因此它是一座办公楼，容纳了来自世界各地的银行和证券公司等金融机构，并且是一个附有酒店和购物中心的庞大综合体。它有一种丰富而高档的氛围。', '以前，我經常住在這座摩天大樓/購物中心旁邊的酒店。我也經常來這裡買手袋，手錶和手機（這裡有香港第一家美國手機旗艦店）。它擁有廣泛的奢侈品和高檔食品/消費品。但過了一會兒，我對這個地方厭倦了。首先，從顧客的角度來看，它有昂貴的奢侈品。但你在這裡找不到最好吃的魚蛋粉，雲吞面或牛腩面。接下來，從設計的角度來看。當然，它是中國十大最高建築之一。但它沒有建築設計的特徵。事實上，設計這座建築的公司設計了更好的結構，如馬來西亞的國家石油公司大樓。它也比不上倫敦的小黃瓜建築，曼谷的大象建築，平壤的龍湧賓館。最後，建築內部沒有其它任何事情可做 - 要不在辦公室工作，使用大量錢購物或者在電影院昂貴票價看電影。嗯，它沒有像多哈的村莊購物中心 - 擁有類似威尼斯運河的娛樂設施，或新加坡機場珠寶購物大樓的瀑布和熱帶叢林。']"
31,老龙头,https://www.tripadvisor.cn/Attraction_Review-g297430-d501329-Reviews-Laolongtou_Old_Dragon_s_Head-Qinhuangdao_Hebei.html,https://dimg04.c-ctrip.com/images/02Y42120009bg53xkCDAA_R_1080_808_Q90.jpg,264,景点与地标,066206 河北省 秦皇岛市 山海关区南,4.0,"['在老龙头度过了多么棒的一天。春天来了，所有的花都忙着发芽。非常值得一游。', '游玩一天轻松沿途自驾，经过村路到达了抚宁区界岭口村，这个长城脚下的百年老村安详宁静，感觉自己进入了世外桃源，着实被凤悦民宿惊艳到了，本来拍个打卡照片就回程，在美妙的院子里看着长城一下子醉了，决定留下住一晚，房间性价比特高，一百多块钱还包了早餐，可惜要上班不然住上一周。前台姑娘还热情的告诉我们如何游玩，这趟自驾游收获满满。', '8月来的，以为这边能比较凉快，结果还是听晒的，要做好防晒。\n这里还是挺雄伟的，周边还有一个公园，人不多。']"
32,中山路步行街,https://www.tripadvisor.cn/Attraction_Review-g297407-d1930394-Reviews-Zhongshan_Road_Walking_Street-Xiamen_Fujian.html,https://dimg04.c-ctrip.com/images/02Y0x120009f1w9cq3268_R_1080_808_Q90.jpg,869,"景点与地标,古迹徒步",361001 福建省 厦门市 思明区,4.0,"['与中国其他主要城市一样，厦门也有一条热闹的购物街，又称中山路。在福建省历史悠久的市中心，街道上遍布当地餐馆和纪念品商店。除了旅游氛围之外，沿街的一排排建筑也令人印象深刻，值得一看。', '街道上美丽的建筑下有很多不错的商店，可以通过地铁 1 号线（橙色）的最后一站轻松到达，最后到达美丽的海岸。', '多年前第一次来中山步行街就爱上了。毗邻石岐海滨的步星街及周边地区气氛美妙，街边小吃摊和商店林立，晚上总是热闹非凡，游客络绎不绝，欣赏华丽的建筑。']"
33,香港杜莎夫人蜡像馆,https://www.tripadvisor.cn/Attraction_Review-g294217-d1645935-Reviews-Madame_Tussauds_Hong_Kong-Hong_Kong.html,https://dimg04.c-ctrip.com/images/02Y6e120008rn89d12725_R_1080_808_Q90.jpg,1177,特色博物馆,香港 山顶道128号凌霄阁2楼,4.0,"['如果你在伦敦参观过类似的博物馆，就不用在香港的博物馆浪费时间了，与上一个不同的是，除了入口处与夫人本人合影外，所有照片都是收费的', '这是和我妻子一起度过的美好回忆，我们在里面度过了一段美好的时光。所有模型都制作精美、精良。值得一去，与艺术家们合影留念。', '与家人一起度过难忘的经历是我大儿子七岁生日的一种享受。我们对著名科学家和名人的蜡像尤其是爱因斯坦爵士的蜡像感到惊讶。工作人员非常乐于助人而且非常有礼貌。']"
34,上海中华艺术宫,https://www.tripadvisor.cn/Attraction_Review-g308272-d5114484-Reviews-China_Art_Museum-Shanghai.html,https://dimg04.c-ctrip.com/images/02Y53120009dkmzmy0F76_R_1080_808_Q90.jpg,371,特色博物馆,中国 上海市 上南路161号,4.0,"['这是我一生中去过的最糟糕的博物馆。一座巨大的红色建筑。首先，你必须四处走动，直到到达唯一开放的入口。入场免费。你必须乘坐 4-5 部自动扶梯到达顶层，然后步行下来参观“所有”画廊，里面充满了令人麻木的社会现实主义艺术（到处都是红旗和快乐的工人和农民）。没有其他下楼的方法：没有电梯或自动扶梯。作为奖励，您可以获得孩子们制作的艺术品。正当你认为这种折磨已经结束时，你被迫漫步穿过一家书店，然后在一楼参加另一个强制性的“展览”。与这个博物馆相比，逃离宜家根本不算什么！', '中華藝術宮，即2010年上海世博會的標誌“東方之冠”中國國家館，欣賞宮內眾多近代藝術家展出的藝術作品，及鎮館之寶 - 多媒體版《清明上河圖》。中華藝術宮本身已是一個非凡建築，館內展品眾多，走著走著，挺累哩！']"
35,喜洲镇,https://www.tripadvisor.cn/Attraction_Review-g303781-d3485073-Reviews-Xizhou_Town-Dali_Dali_Bai_Autonomous_Prefecture_Yunnan.html,https://dimg04.c-ctrip.com/images/02Y2512000alepqji336C_R_1080_808_Q90.jpg,178,景点与地标,云南省 大理市 大理古城北,4.5,"['来这里主要可以看建筑风格，商业化也没那么严重。我们选了做观光的电瓶车游玩一条龙这种形式拜访了喜洲古镇，大约45一人，带队的导游会讲解很多关于本地的风俗，具体行程没有记太牢，主要去了严家大院进行参观，完了给15分钟在边上吃点本地小吃，试了那个号称上过舌尖上的中国的什么粑粑，个人感觉就是普通的面饼，味道一般。再就是品尝了推销的四款茶，以一种非常慢的节奏享用了，没记错的话分别有生普洱、熟普洱（红茶）、玫瑰花还有以特殊方法熏制的桂花普洱（个人感觉我应该记错了一个），茶确实不错，一套似乎是120，我跟同行的人没太大感触，家里的茶也喝不完就没买，不过平心而论感觉还可以。喝茶的过程中也会介绍一些民俗。', '一到喜洲，首先见到的是村头那两棵枝叶繁 如叶盖的大于树。这是在我国北方难得见到的一种乔木，俗名又叫万年青，学名是高山榕树。白族人认为，大青树是一个村庄兴的象征，因此又把它称作“风水树”。大青树是一个古老的白族村庄都有少不了有自己的风水树。这种树通常与戏台一起组成村民们的群体活动中心。喜洲村头的这两棵树，年代已经很古老 。传说 这是两棵一阴一阳树，一棵萌发另一棵落叶，周而复始，交替繁荣；一棵结果另一棵永不结果。劳动间歇时，村民常在树萌下的小憩；“绕三录”的长蛇阵般的队伍要绕着它狂着它狂欢；就是村上的人死了，送葬的人群也要朝着它绕一周，并把纸幡插在树下烧毁，藉以寄托死者对村庄的依恋。不远处东北角的村在里也有一棵老太太青树。每当秋天到来，常栖满了雪白的鹭鸶，这是喜洲特殊性有的景观。', '古镇很美，很安静，由于淡季，游客不多。喜洲是大理文化保存相对完好的地方。逛了古镇。看了当地的文化展示，去吃了喜洲最有名的凉面。']"
